rho,method,reward_mean,reward_ci,spent_mean,spent_ci,tau_mean,tau_ci
0.4,PD-LogisticUCB,189.2,9.295358879423778,0.9999774213775993,4.286099245154466e-05,4351.9,0.22621571628540993
0.4,CostNormLogisticUCB[sub] ($\gamma^\star=10.0$),176.8,9.643619586817127,0.9999571800231933,0.0,4352.0,0.0
0.55,PD-LogisticUCB,194.6,10.813226922290493,0.9999709165800702,1.193780632302491e-05,4999.9,0.22621571628540993
0.55,CostNormLogisticUCB[sub] ($\gamma^\star=0.0$),135.5,11.160230081267661,0.9999472178643402,3.626312762131732e-05,3312.1,113.85814020596129
0.7,PD-LogisticUCB,191.7,7.177770771382803,0.9992304064657007,0.00041455297580248417,5000.0,0.0
0.7,CostNormLogisticUCB[sub] ($\gamma^\star=0.0$),172.4,9.024718736267998,0.9999649347509656,1.839792480063037e-05,4183.1,127.9706881274078
0.85,PD-LogisticUCB,195.9,8.460521553779621,0.9691670611381531,0.005295869462788891,5000.0,0.0
0.85,CostNormLogisticUCB[sub] ($\gamma^\star=0.0$),190.8,13.360991251678165,0.9710722334223634,0.020698284187010477,4946.1,53.47550059614339
